ID,URL,RAW_JSON_DATA,IS IAC FOUND?,IAC Tools
alchemy-fr_Phraseanet,https://github.com/alchemy-fr/Phraseanet,"{""id"": ""alchemy-fr_Phraseanet"", ""url"": ""https://github.com/alchemy-fr/Phraseanet"", ""found_extensions"": ["".conf"", "".yaml"", "".yml"", "".pp"", "".json""], ""files"": {"".yml"": [""https://github.com/alchemy-fr/Phraseanet/.travis.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.altenatives.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.datastores.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.limits.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.override.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.tools.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.under-phrasea.yml"", ""https://github.com/alchemy-fr/Phraseanet/docker-compose.yml"", ""https://github.com/alchemy-fr/Phraseanet/.circleci/config_old.yml"", ""https://github.com/alchemy-fr/Phraseanet/.github/workflows/build.yml"", ""https://github.com/alchemy-fr/Phraseanet/.github/workflows/ci.yml"", ""https://github.com/alchemy-fr/Phraseanet/config/configuration.sample.yml"", ""https://github.com/alchemy-fr/Phraseanet/config/filebeat.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/database-pvc.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/database-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/database.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/elasticsearch-pvc.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/elasticsearch-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/elasticsearch.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/gateway-ingress.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/gateway-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/gateway.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/phraseanet-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/phraseanet-setup.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/phraseanet.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/rabbitmq-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/rabbitmq.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/redis-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/redis-session-service.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/redis-session.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/redis.yml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/worker.yml"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/configuration.yml"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/migrations.yml"", ""https://github.com/alchemy-fr/Phraseanet/Phraseanet-production-client/.travis.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/playbook-always.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/playbook-boxes.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/playbook.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/app/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/app_reset/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/composer/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/elasticsearch/defaults/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/elasticsearch/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/ffmpeg/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/mailcatcher/defaults/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/mailcatcher/handlers/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/mailcatcher/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/mariadb/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/nginx/handlers/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/nginx/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/node/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/handlers/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/tasks/configure.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/tasks/mod-php.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/tasks/pecl.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/tasks/php-cli.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/php/tasks/php-fpm.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/rabbitmq/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/repositories/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/server/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/vagrant_local/tasks/docker-hosts-container.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/vagrant_local/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/xdebug/defaults/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/xdebug/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/roles/yarn/tasks/main.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/ansible/vars/all.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/hudson/InstallDBs.yml"", ""https://github.com/alchemy-fr/Phraseanet/resources/vagrant/config/phraseanet/configuration.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Configuration/Fixtures/configuration-setup.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Configuration/Fixtures/configuration-with-hosts.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Configuration/Fixtures/configuration.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Event/Subscriber/Fixtures/configuration-debugger.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Event/Subscriber/Fixtures/configuration-maintenance.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Provider/fixtures/config-mapping.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Core/Provider/fixtures/config-proxies.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Setup/Version/Probe/fixtures-3807/config/binaries.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Setup/Version/Probe/fixtures-3807/config/config.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Setup/Version/Probe/fixtures-3807/config/connexions.yml"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Setup/Version/Probe/fixtures-3807/config/services.yml""], "".json"": [""https://github.com/alchemy-fr/Phraseanet/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/package.json"", ""https://github.com/alchemy-fr/Phraseanet/docker/caching/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/docker/kibana/search_view_dashboard_WIP.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/Alchemy/Phrasea/Plugin/resources/example.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/plugin-schema.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/assets_enqueue.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/orders.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/records.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/stories.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/story.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/story_cover.json"", ""https://github.com/alchemy-fr/Phraseanet/lib/conf.d/json_schema/story_records.json"", ""https://github.com/alchemy-fr/Phraseanet/Phraseanet-production-client/package-lock.json"", ""https://github.com/alchemy-fr/Phraseanet/Phraseanet-production-client/package.json"", ""https://github.com/alchemy-fr/Phraseanet/resources/hudson/config.json"", ""https://github.com/alchemy-fr/Phraseanet/resources/www/common/styles/fonts/PhraseanetIcomoon/selection.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-good-big.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-good-minimal.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong1.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong2.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong3.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong4.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong5-min-version.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong6-max-version.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/manifest-wrong7-invalid-name.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/PluginDir/TestPlugin/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/PluginDir/TestPlugin/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/PluginDirInstalled/test-plugin/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/PluginDirInstalled/test-plugin/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidManifest/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidManifest/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidName/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidName/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidTwigPath/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidTwigPath/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidTwigPathMapping/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginInvalidTwigPathMapping/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginMissingComposer/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginMissingManifest/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginNoPublicDirectory/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginNoPublicDirectory/manifest.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginWrongManifest/composer.json"", ""https://github.com/alchemy-fr/Phraseanet/tests/Alchemy/Tests/Phrasea/Plugin/Fixtures/WrongPlugins/TestPluginWrongManifest/manifest.json""], "".conf"": [""https://github.com/alchemy-fr/Phraseanet/config/logstash.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/nginx/root/fastcgi_timeout.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/nginx/root/securitycontentpolicies.sample.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/nginx/root/etc/nginx/nginx.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/www.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/root/usr/local/etc/php-fpm.d/zz-docker.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/saml-sp/root/bootstrap/php-fpm.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/assetsIngest.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/createRecord.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/deleteRecord.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/downloadAsync.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/editRecord.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/exportMail.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/exposeUpload.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/ftp.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/mainQueue.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/populateIndex.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/pullAssets.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/shareBasket.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/subdefCreation.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/subtitle.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/validationReminder.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/webhook.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/phraseanet/worker/supervisor_conf.d/writeMetadatas.conf"", ""https://github.com/alchemy-fr/Phraseanet/docker/squid/squid.conf"", ""https://github.com/alchemy-fr/Phraseanet/resources/vagrant/config/nginx/php5-fpm-www.conf""], "".yaml"": [""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/api.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/common.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/es.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/record.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/schemas.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/search.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/searchraw.yaml"", ""https://github.com/alchemy-fr/Phraseanet/doc/API_documentation/v3/_compiled.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/myvalues.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/app_custom_pvc.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/Chart.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/values.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/app_config_pvc.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/app_custom_pvc.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/app_data_pvc.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/app_thumbnails_pvc.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/app_tmp_pvc.yaml"", ""https://github.com/alchemy-fr/Phraseanet/infra/helm/all/templates/app_wwwplugins_pvc.yaml""], "".pp"": [""https://github.com/alchemy-fr/Phraseanet/grammar/arithmetic.pp"", ""https://github.com/alchemy-fr/Phraseanet/grammar/json.pp"", ""https://github.com/alchemy-fr/Phraseanet/grammar/query.pp""]}}",TRUE,"GOOG, ANS, CP, PAC, AWS, PUP, DOCC, AZ, PUL"
